datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
7/7/2019 1:00:00 PM,7/7/2019 9:00:00 AM,RFC,WEST,ATSI,OE,7130.560,True
7/7/2019 2:00:00 PM,7/7/2019 10:00:00 AM,RFC,WEST,ATSI,OE,7612.247,True
7/7/2019 3:00:00 PM,7/7/2019 11:00:00 AM,RFC,WEST,ATSI,OE,8037.581,True
7/7/2019 4:00:00 PM,7/7/2019 12:00:00 PM,RFC,WEST,ATSI,OE,8381.472,True
7/7/2019 5:00:00 PM,7/7/2019 1:00:00 PM,RFC,WEST,ATSI,OE,8478.597,True
7/7/2019 6:00:00 PM,7/7/2019 2:00:00 PM,RFC,WEST,ATSI,OE,8502.338,True
7/7/2019 7:00:00 PM,7/7/2019 3:00:00 PM,RFC,WEST,ATSI,OE,8504.864,True
7/7/2019 8:00:00 PM,7/7/2019 4:00:00 PM,RFC,WEST,ATSI,OE,8554.869,True
7/7/2019 9:00:00 PM,7/7/2019 5:00:00 PM,RFC,WEST,ATSI,OE,8587.917,True
7/7/2019 10:00:00 PM,7/7/2019 6:00:00 PM,RFC,WEST,ATSI,OE,8400.731,True
7/7/2019 11:00:00 PM,7/7/2019 7:00:00 PM,RFC,WEST,ATSI,OE,8110.356,True
7/8/2019 12:00:00 AM,7/7/2019 8:00:00 PM,RFC,WEST,ATSI,OE,7833.348,True
7/8/2019 1:00:00 AM,7/7/2019 9:00:00 PM,RFC,WEST,ATSI,OE,7704.255,True
7/8/2019 2:00:00 AM,7/7/2019 10:00:00 PM,RFC,WEST,ATSI,OE,7345.921,True
7/8/2019 3:00:00 AM,7/7/2019 11:00:00 PM,RFC,WEST,ATSI,OE,6889.132,True
7/8/2019 4:00:00 AM,7/8/2019 12:00:00 AM,RFC,WEST,ATSI,OE,6437.065,True
7/8/2019 5:00:00 AM,7/8/2019 1:00:00 AM,RFC,WEST,ATSI,OE,6120.470,True
7/8/2019 6:00:00 AM,7/8/2019 2:00:00 AM,RFC,WEST,ATSI,OE,5894.296,True
7/8/2019 7:00:00 AM,7/8/2019 3:00:00 AM,RFC,WEST,ATSI,OE,5767.720,True
7/8/2019 8:00:00 AM,7/8/2019 4:00:00 AM,RFC,WEST,ATSI,OE,5856.809,True
7/8/2019 9:00:00 AM,7/8/2019 5:00:00 AM,RFC,WEST,ATSI,OE,6122.190,True
7/8/2019 10:00:00 AM,7/8/2019 6:00:00 AM,RFC,WEST,ATSI,OE,6436.727,True
7/8/2019 11:00:00 AM,7/8/2019 7:00:00 AM,RFC,WEST,ATSI,OE,6966.607,True
7/8/2019 12:00:00 PM,7/8/2019 8:00:00 AM,RFC,WEST,ATSI,OE,7512.649,True
7/8/2019 1:00:00 PM,7/8/2019 9:00:00 AM,RFC,WEST,ATSI,OE,8003.986,True
7/8/2019 2:00:00 PM,7/8/2019 10:00:00 AM,RFC,WEST,ATSI,OE,8411.741,True
7/8/2019 3:00:00 PM,7/8/2019 11:00:00 AM,RFC,WEST,ATSI,OE,8752.384,True
7/8/2019 4:00:00 PM,7/8/2019 12:00:00 PM,RFC,WEST,ATSI,OE,9062.668,True
7/8/2019 5:00:00 PM,7/8/2019 1:00:00 PM,RFC,WEST,ATSI,OE,9361.358,True
7/8/2019 6:00:00 PM,7/8/2019 2:00:00 PM,RFC,WEST,ATSI,OE,9519.887,True
7/8/2019 7:00:00 PM,7/8/2019 3:00:00 PM,RFC,WEST,ATSI,OE,9602.614,True
7/8/2019 8:00:00 PM,7/8/2019 4:00:00 PM,RFC,WEST,ATSI,OE,9696.021,True
7/8/2019 9:00:00 PM,7/8/2019 5:00:00 PM,RFC,WEST,ATSI,OE,9536.940,True
7/8/2019 10:00:00 PM,7/8/2019 6:00:00 PM,RFC,WEST,ATSI,OE,9269.857,True
7/8/2019 11:00:00 PM,7/8/2019 7:00:00 PM,RFC,WEST,ATSI,OE,8826.050,True
7/9/2019 12:00:00 AM,7/8/2019 8:00:00 PM,RFC,WEST,ATSI,OE,8340.768,True
7/9/2019 1:00:00 AM,7/8/2019 9:00:00 PM,RFC,WEST,ATSI,OE,8031.324,True
7/9/2019 2:00:00 AM,7/8/2019 10:00:00 PM,RFC,WEST,ATSI,OE,7488.040,True
7/9/2019 3:00:00 AM,7/8/2019 11:00:00 PM,RFC,WEST,ATSI,OE,6857.478,True
7/9/2019 4:00:00 AM,7/9/2019 12:00:00 AM,RFC,WEST,ATSI,OE,6334.634,True
7/9/2019 5:00:00 AM,7/9/2019 1:00:00 AM,RFC,WEST,ATSI,OE,6000.412,True
7/9/2019 6:00:00 AM,7/9/2019 2:00:00 AM,RFC,WEST,ATSI,OE,5788.587,True
7/9/2019 7:00:00 AM,7/9/2019 3:00:00 AM,RFC,WEST,ATSI,OE,5636.476,True
7/9/2019 8:00:00 AM,7/9/2019 4:00:00 AM,RFC,WEST,ATSI,OE,5713.399,True
7/9/2019 9:00:00 AM,7/9/2019 5:00:00 AM,RFC,WEST,ATSI,OE,5938.397,True
7/9/2019 10:00:00 AM,7/9/2019 6:00:00 AM,RFC,WEST,ATSI,OE,6281.746,True
7/9/2019 11:00:00 AM,7/9/2019 7:00:00 AM,RFC,WEST,ATSI,OE,6737.148,True
7/9/2019 12:00:00 PM,7/9/2019 8:00:00 AM,RFC,WEST,ATSI,OE,7189.965,True
7/9/2019 1:00:00 PM,7/9/2019 9:00:00 AM,RFC,WEST,ATSI,OE,7599.951,True
7/9/2019 2:00:00 PM,7/9/2019 10:00:00 AM,RFC,WEST,ATSI,OE,8058.577,True
7/9/2019 3:00:00 PM,7/9/2019 11:00:00 AM,RFC,WEST,ATSI,OE,8481.864,True
7/9/2019 4:00:00 PM,7/9/2019 12:00:00 PM,RFC,WEST,ATSI,OE,8914.976,True
7/9/2019 5:00:00 PM,7/9/2019 1:00:00 PM,RFC,WEST,ATSI,OE,9387.298,True
7/9/2019 6:00:00 PM,7/9/2019 2:00:00 PM,RFC,WEST,ATSI,OE,9746.070,True
7/9/2019 7:00:00 PM,7/9/2019 3:00:00 PM,RFC,WEST,ATSI,OE,9986.853,True
7/9/2019 8:00:00 PM,7/9/2019 4:00:00 PM,RFC,WEST,ATSI,OE,10193.155,True
7/9/2019 9:00:00 PM,7/9/2019 5:00:00 PM,RFC,WEST,ATSI,OE,10224.969,True
7/9/2019 10:00:00 PM,7/9/2019 6:00:00 PM,RFC,WEST,ATSI,OE,10120.688,True
7/9/2019 11:00:00 PM,7/9/2019 7:00:00 PM,RFC,WEST,ATSI,OE,9880.907,True
7/10/2019 12:00:00 AM,7/9/2019 8:00:00 PM,RFC,WEST,ATSI,OE,9424.231,True
7/10/2019 1:00:00 AM,7/9/2019 9:00:00 PM,RFC,WEST,ATSI,OE,9105.943,True
7/10/2019 2:00:00 AM,7/9/2019 10:00:00 PM,RFC,WEST,ATSI,OE,8541.911,True
7/10/2019 3:00:00 AM,7/9/2019 11:00:00 PM,RFC,WEST,ATSI,OE,7809.343,True
7/10/2019 4:00:00 AM,7/10/2019 12:00:00 AM,RFC,WEST,ATSI,OE,7247.511,True
7/10/2019 5:00:00 AM,7/10/2019 1:00:00 AM,RFC,WEST,ATSI,OE,6856.746,True
7/10/2019 6:00:00 AM,7/10/2019 2:00:00 AM,RFC,WEST,ATSI,OE,6547.878,True
7/10/2019 7:00:00 AM,7/10/2019 3:00:00 AM,RFC,WEST,ATSI,OE,6400.288,True
7/10/2019 8:00:00 AM,7/10/2019 4:00:00 AM,RFC,WEST,ATSI,OE,6356.778,True
7/10/2019 9:00:00 AM,7/10/2019 5:00:00 AM,RFC,WEST,ATSI,OE,6671.861,True
7/10/2019 10:00:00 AM,7/10/2019 6:00:00 AM,RFC,WEST,ATSI,OE,7038.394,True
7/10/2019 11:00:00 AM,7/10/2019 7:00:00 AM,RFC,WEST,ATSI,OE,7461.246,True
7/10/2019 12:00:00 PM,7/10/2019 8:00:00 AM,RFC,WEST,ATSI,OE,8088.123,True
7/10/2019 1:00:00 PM,7/10/2019 9:00:00 AM,RFC,WEST,ATSI,OE,8769.036,True
7/10/2019 2:00:00 PM,7/10/2019 10:00:00 AM,RFC,WEST,ATSI,OE,9530.124,True
7/10/2019 3:00:00 PM,7/10/2019 11:00:00 AM,RFC,WEST,ATSI,OE,10089.549,True
7/10/2019 4:00:00 PM,7/10/2019 12:00:00 PM,RFC,WEST,ATSI,OE,10599.239,True
7/10/2019 5:00:00 PM,7/10/2019 1:00:00 PM,RFC,WEST,ATSI,OE,10964.671,True
7/10/2019 6:00:00 PM,7/10/2019 2:00:00 PM,RFC,WEST,ATSI,OE,11029.218,True
7/10/2019 7:00:00 PM,7/10/2019 3:00:00 PM,RFC,WEST,ATSI,OE,11056.517,True
7/10/2019 8:00:00 PM,7/10/2019 4:00:00 PM,RFC,WEST,ATSI,OE,11130.961,True
7/10/2019 9:00:00 PM,7/10/2019 5:00:00 PM,RFC,WEST,ATSI,OE,11104.231,True
7/10/2019 10:00:00 PM,7/10/2019 6:00:00 PM,RFC,WEST,ATSI,OE,11021.421,True
7/10/2019 11:00:00 PM,7/10/2019 7:00:00 PM,RFC,WEST,ATSI,OE,10743.857,True
7/11/2019 12:00:00 AM,7/10/2019 8:00:00 PM,RFC,WEST,ATSI,OE,10395.773,True
7/11/2019 1:00:00 AM,7/10/2019 9:00:00 PM,RFC,WEST,ATSI,OE,10185.939,True
7/11/2019 2:00:00 AM,7/10/2019 10:00:00 PM,RFC,WEST,ATSI,OE,9656.455,True
7/11/2019 3:00:00 AM,7/10/2019 11:00:00 PM,RFC,WEST,ATSI,OE,8921.806,True
7/11/2019 4:00:00 AM,7/11/2019 12:00:00 AM,RFC,WEST,ATSI,OE,8332.171,True
7/11/2019 5:00:00 AM,7/11/2019 1:00:00 AM,RFC,WEST,ATSI,OE,7847.599,True
7/11/2019 6:00:00 AM,7/11/2019 2:00:00 AM,RFC,WEST,ATSI,OE,7502.677,True
7/11/2019 7:00:00 AM,7/11/2019 3:00:00 AM,RFC,WEST,ATSI,OE,7241.891,True
7/11/2019 8:00:00 AM,7/11/2019 4:00:00 AM,RFC,WEST,ATSI,OE,7177.827,True
7/11/2019 9:00:00 AM,7/11/2019 5:00:00 AM,RFC,WEST,ATSI,OE,7362.634,True
7/11/2019 10:00:00 AM,7/11/2019 6:00:00 AM,RFC,WEST,ATSI,OE,7778.070,True
7/11/2019 11:00:00 AM,7/11/2019 7:00:00 AM,RFC,WEST,ATSI,OE,8035.024,True
7/11/2019 12:00:00 PM,7/11/2019 8:00:00 AM,RFC,WEST,ATSI,OE,8398.730,True
7/11/2019 1:00:00 PM,7/11/2019 9:00:00 AM,RFC,WEST,ATSI,OE,8831.113,True
7/11/2019 2:00:00 PM,7/11/2019 10:00:00 AM,RFC,WEST,ATSI,OE,9483.226,True
7/11/2019 3:00:00 PM,7/11/2019 11:00:00 AM,RFC,WEST,ATSI,OE,10070.023,True
7/11/2019 4:00:00 PM,7/11/2019 12:00:00 PM,RFC,WEST,ATSI,OE,10497.631,True
7/11/2019 5:00:00 PM,7/11/2019 1:00:00 PM,RFC,WEST,ATSI,OE,10643.490,True
7/11/2019 6:00:00 PM,7/11/2019 2:00:00 PM,RFC,WEST,ATSI,OE,10586.925,True
7/11/2019 7:00:00 PM,7/11/2019 3:00:00 PM,RFC,WEST,ATSI,OE,10415.575,True
7/11/2019 8:00:00 PM,7/11/2019 4:00:00 PM,RFC,WEST,ATSI,OE,10227.505,True
7/11/2019 9:00:00 PM,7/11/2019 5:00:00 PM,RFC,WEST,ATSI,OE,10161.193,True
7/11/2019 10:00:00 PM,7/11/2019 6:00:00 PM,RFC,WEST,ATSI,OE,10112.650,True
7/11/2019 11:00:00 PM,7/11/2019 7:00:00 PM,RFC,WEST,ATSI,OE,9880.205,True
7/12/2019 12:00:00 AM,7/11/2019 8:00:00 PM,RFC,WEST,ATSI,OE,9456.445,True
7/12/2019 1:00:00 AM,7/11/2019 9:00:00 PM,RFC,WEST,ATSI,OE,9170.961,True
7/12/2019 2:00:00 AM,7/11/2019 10:00:00 PM,RFC,WEST,ATSI,OE,8650.834,True
7/12/2019 3:00:00 AM,7/11/2019 11:00:00 PM,RFC,WEST,ATSI,OE,7949.215,True
7/12/2019 4:00:00 AM,7/12/2019 12:00:00 AM,RFC,WEST,ATSI,OE,7242.696,True
7/12/2019 5:00:00 AM,7/12/2019 1:00:00 AM,RFC,WEST,ATSI,OE,6862.418,True
7/12/2019 6:00:00 AM,7/12/2019 2:00:00 AM,RFC,WEST,ATSI,OE,6540.391,True
7/12/2019 7:00:00 AM,7/12/2019 3:00:00 AM,RFC,WEST,ATSI,OE,6284.909,True
7/12/2019 8:00:00 AM,7/12/2019 4:00:00 AM,RFC,WEST,ATSI,OE,6236.142,True
7/12/2019 9:00:00 AM,7/12/2019 5:00:00 AM,RFC,WEST,ATSI,OE,6453.157,True
7/12/2019 10:00:00 AM,7/12/2019 6:00:00 AM,RFC,WEST,ATSI,OE,6704.723,True
7/12/2019 11:00:00 AM,7/12/2019 7:00:00 AM,RFC,WEST,ATSI,OE,7099.898,True
7/12/2019 12:00:00 PM,7/12/2019 8:00:00 AM,RFC,WEST,ATSI,OE,7504.614,True
7/12/2019 1:00:00 PM,7/12/2019 9:00:00 AM,RFC,WEST,ATSI,OE,7870.210,True
7/12/2019 2:00:00 PM,7/12/2019 10:00:00 AM,RFC,WEST,ATSI,OE,8240.446,True
7/12/2019 3:00:00 PM,7/12/2019 11:00:00 AM,RFC,WEST,ATSI,OE,8510.814,True
7/12/2019 4:00:00 PM,7/12/2019 12:00:00 PM,RFC,WEST,ATSI,OE,8743.490,True
7/12/2019 5:00:00 PM,7/12/2019 1:00:00 PM,RFC,WEST,ATSI,OE,9072.128,True
7/12/2019 6:00:00 PM,7/12/2019 2:00:00 PM,RFC,WEST,ATSI,OE,9129.097,True
7/12/2019 7:00:00 PM,7/12/2019 3:00:00 PM,RFC,WEST,ATSI,OE,9249.051,True
7/12/2019 8:00:00 PM,7/12/2019 4:00:00 PM,RFC,WEST,ATSI,OE,9393.013,True
7/12/2019 9:00:00 PM,7/12/2019 5:00:00 PM,RFC,WEST,ATSI,OE,9365.964,True
7/12/2019 10:00:00 PM,7/12/2019 6:00:00 PM,RFC,WEST,ATSI,OE,9261.326,True
7/12/2019 11:00:00 PM,7/12/2019 7:00:00 PM,RFC,WEST,ATSI,OE,8921.235,True
7/13/2019 12:00:00 AM,7/12/2019 8:00:00 PM,RFC,WEST,ATSI,OE,8405.272,True
7/13/2019 1:00:00 AM,7/12/2019 9:00:00 PM,RFC,WEST,ATSI,OE,8132.865,True
7/13/2019 2:00:00 AM,7/12/2019 10:00:00 PM,RFC,WEST,ATSI,OE,7604.145,True
7/13/2019 3:00:00 AM,7/12/2019 11:00:00 PM,RFC,WEST,ATSI,OE,6966.572,True
7/13/2019 4:00:00 AM,7/13/2019 12:00:00 AM,RFC,WEST,ATSI,OE,6461.680,True
7/13/2019 5:00:00 AM,7/13/2019 1:00:00 AM,RFC,WEST,ATSI,OE,6108.999,True
7/13/2019 6:00:00 AM,7/13/2019 2:00:00 AM,RFC,WEST,ATSI,OE,5806.477,True
7/13/2019 7:00:00 AM,7/13/2019 3:00:00 AM,RFC,WEST,ATSI,OE,5652.639,True
7/13/2019 8:00:00 AM,7/13/2019 4:00:00 AM,RFC,WEST,ATSI,OE,5568.604,True
7/13/2019 9:00:00 AM,7/13/2019 5:00:00 AM,RFC,WEST,ATSI,OE,5610.231,True
7/13/2019 10:00:00 AM,7/13/2019 6:00:00 AM,RFC,WEST,ATSI,OE,5648.680,True
7/13/2019 11:00:00 AM,7/13/2019 7:00:00 AM,RFC,WEST,ATSI,OE,5921.855,True
7/13/2019 12:00:00 PM,7/13/2019 8:00:00 AM,RFC,WEST,ATSI,OE,6479.238,True
7/13/2019 1:00:00 PM,7/13/2019 9:00:00 AM,RFC,WEST,ATSI,OE,7074.754,True
7/13/2019 2:00:00 PM,7/13/2019 10:00:00 AM,RFC,WEST,ATSI,OE,7615.673,True
7/13/2019 3:00:00 PM,7/13/2019 11:00:00 AM,RFC,WEST,ATSI,OE,8116.099,True
7/13/2019 4:00:00 PM,7/13/2019 12:00:00 PM,RFC,WEST,ATSI,OE,8587.352,True
7/13/2019 5:00:00 PM,7/13/2019 1:00:00 PM,RFC,WEST,ATSI,OE,8970.254,True
7/13/2019 6:00:00 PM,7/13/2019 2:00:00 PM,RFC,WEST,ATSI,OE,9315.882,True
7/13/2019 7:00:00 PM,7/13/2019 3:00:00 PM,RFC,WEST,ATSI,OE,9639.263,True
7/13/2019 8:00:00 PM,7/13/2019 4:00:00 PM,RFC,WEST,ATSI,OE,9854.467,True
7/13/2019 9:00:00 PM,7/13/2019 5:00:00 PM,RFC,WEST,ATSI,OE,9930.798,True
7/13/2019 10:00:00 PM,7/13/2019 6:00:00 PM,RFC,WEST,ATSI,OE,9865.237,True
7/13/2019 11:00:00 PM,7/13/2019 7:00:00 PM,RFC,WEST,ATSI,OE,9739.509,True
7/14/2019 12:00:00 AM,7/13/2019 8:00:00 PM,RFC,WEST,ATSI,OE,9379.963,True
7/14/2019 1:00:00 AM,7/13/2019 9:00:00 PM,RFC,WEST,ATSI,OE,9107.021,True
7/14/2019 2:00:00 AM,7/13/2019 10:00:00 PM,RFC,WEST,ATSI,OE,8607.702,True
7/14/2019 3:00:00 AM,7/13/2019 11:00:00 PM,RFC,WEST,ATSI,OE,7995.898,True
7/14/2019 4:00:00 AM,7/14/2019 12:00:00 AM,RFC,WEST,ATSI,OE,7470.419,True
7/14/2019 5:00:00 AM,7/14/2019 1:00:00 AM,RFC,WEST,ATSI,OE,6974.128,True
7/14/2019 6:00:00 AM,7/14/2019 2:00:00 AM,RFC,WEST,ATSI,OE,6559.459,True
7/14/2019 7:00:00 AM,7/14/2019 3:00:00 AM,RFC,WEST,ATSI,OE,6226.048,True
7/14/2019 8:00:00 AM,7/14/2019 4:00:00 AM,RFC,WEST,ATSI,OE,6079.640,True
7/14/2019 9:00:00 AM,7/14/2019 5:00:00 AM,RFC,WEST,ATSI,OE,5941.576,True
7/14/2019 10:00:00 AM,7/14/2019 6:00:00 AM,RFC,WEST,ATSI,OE,5881.365,True
7/14/2019 11:00:00 AM,7/14/2019 7:00:00 AM,RFC,WEST,ATSI,OE,6084.715,True
7/14/2019 12:00:00 PM,7/14/2019 8:00:00 AM,RFC,WEST,ATSI,OE,6500.841,True
7/14/2019 1:00:00 PM,7/14/2019 9:00:00 AM,RFC,WEST,ATSI,OE,6992.520,True
7/14/2019 2:00:00 PM,7/14/2019 10:00:00 AM,RFC,WEST,ATSI,OE,7509.106,True
7/14/2019 3:00:00 PM,7/14/2019 11:00:00 AM,RFC,WEST,ATSI,OE,7941.483,True
7/14/2019 4:00:00 PM,7/14/2019 12:00:00 PM,RFC,WEST,ATSI,OE,8285.012,True
7/14/2019 5:00:00 PM,7/14/2019 1:00:00 PM,RFC,WEST,ATSI,OE,8522.970,True
7/14/2019 6:00:00 PM,7/14/2019 2:00:00 PM,RFC,WEST,ATSI,OE,8809.703,True
7/14/2019 7:00:00 PM,7/14/2019 3:00:00 PM,RFC,WEST,ATSI,OE,9038.541,True
7/14/2019 8:00:00 PM,7/14/2019 4:00:00 PM,RFC,WEST,ATSI,OE,9225.248,True
7/14/2019 9:00:00 PM,7/14/2019 5:00:00 PM,RFC,WEST,ATSI,OE,9324.481,True
7/14/2019 10:00:00 PM,7/14/2019 6:00:00 PM,RFC,WEST,ATSI,OE,9210.031,True
7/14/2019 11:00:00 PM,7/14/2019 7:00:00 PM,RFC,WEST,ATSI,OE,8958.603,True
7/15/2019 12:00:00 AM,7/14/2019 8:00:00 PM,RFC,WEST,ATSI,OE,8465.974,True
7/15/2019 1:00:00 AM,7/14/2019 9:00:00 PM,RFC,WEST,ATSI,OE,8186.985,True
7/15/2019 2:00:00 AM,7/14/2019 10:00:00 PM,RFC,WEST,ATSI,OE,7685.702,True
7/15/2019 3:00:00 AM,7/14/2019 11:00:00 PM,RFC,WEST,ATSI,OE,7077.899,True
7/15/2019 4:00:00 AM,7/15/2019 12:00:00 AM,RFC,WEST,ATSI,OE,6597.676,True
7/15/2019 5:00:00 AM,7/15/2019 1:00:00 AM,RFC,WEST,ATSI,OE,6232.663,True
7/15/2019 6:00:00 AM,7/15/2019 2:00:00 AM,RFC,WEST,ATSI,OE,5969.851,True
7/15/2019 7:00:00 AM,7/15/2019 3:00:00 AM,RFC,WEST,ATSI,OE,5767.859,True
7/15/2019 8:00:00 AM,7/15/2019 4:00:00 AM,RFC,WEST,ATSI,OE,5821.909,True
7/15/2019 9:00:00 AM,7/15/2019 5:00:00 AM,RFC,WEST,ATSI,OE,6069.768,True
7/15/2019 10:00:00 AM,7/15/2019 6:00:00 AM,RFC,WEST,ATSI,OE,6419.639,True
7/15/2019 11:00:00 AM,7/15/2019 7:00:00 AM,RFC,WEST,ATSI,OE,7006.398,True
7/15/2019 12:00:00 PM,7/15/2019 8:00:00 AM,RFC,WEST,ATSI,OE,7501.106,True
7/15/2019 1:00:00 PM,7/15/2019 9:00:00 AM,RFC,WEST,ATSI,OE,8074.288,True
7/15/2019 2:00:00 PM,7/15/2019 10:00:00 AM,RFC,WEST,ATSI,OE,8634.799,True
7/15/2019 3:00:00 PM,7/15/2019 11:00:00 AM,RFC,WEST,ATSI,OE,9161.369,True
7/15/2019 4:00:00 PM,7/15/2019 12:00:00 PM,RFC,WEST,ATSI,OE,9658.924,True
7/15/2019 5:00:00 PM,7/15/2019 1:00:00 PM,RFC,WEST,ATSI,OE,10214.563,True
7/15/2019 6:00:00 PM,7/15/2019 2:00:00 PM,RFC,WEST,ATSI,OE,10605.212,True
7/15/2019 7:00:00 PM,7/15/2019 3:00:00 PM,RFC,WEST,ATSI,OE,10834.502,True
7/15/2019 8:00:00 PM,7/15/2019 4:00:00 PM,RFC,WEST,ATSI,OE,10883.324,True
7/15/2019 9:00:00 PM,7/15/2019 5:00:00 PM,RFC,WEST,ATSI,OE,10934.250,True
7/15/2019 10:00:00 PM,7/15/2019 6:00:00 PM,RFC,WEST,ATSI,OE,10836.777,True
7/15/2019 11:00:00 PM,7/15/2019 7:00:00 PM,RFC,WEST,ATSI,OE,10592.526,True
7/16/2019 12:00:00 AM,7/15/2019 8:00:00 PM,RFC,WEST,ATSI,OE,10179.366,True
7/16/2019 1:00:00 AM,7/15/2019 9:00:00 PM,RFC,WEST,ATSI,OE,9863.462,True
7/16/2019 2:00:00 AM,7/15/2019 10:00:00 PM,RFC,WEST,ATSI,OE,9183.328,True
7/16/2019 3:00:00 AM,7/15/2019 11:00:00 PM,RFC,WEST,ATSI,OE,8493.551,True
7/16/2019 4:00:00 AM,7/16/2019 12:00:00 AM,RFC,WEST,ATSI,OE,7857.249,True
7/16/2019 5:00:00 AM,7/16/2019 1:00:00 AM,RFC,WEST,ATSI,OE,7424.398,True
7/16/2019 6:00:00 AM,7/16/2019 2:00:00 AM,RFC,WEST,ATSI,OE,7075.711,True
7/16/2019 7:00:00 AM,7/16/2019 3:00:00 AM,RFC,WEST,ATSI,OE,6848.568,True
7/16/2019 8:00:00 AM,7/16/2019 4:00:00 AM,RFC,WEST,ATSI,OE,6917.840,True
7/16/2019 9:00:00 AM,7/16/2019 5:00:00 AM,RFC,WEST,ATSI,OE,7176.667,True
7/16/2019 10:00:00 AM,7/16/2019 6:00:00 AM,RFC,WEST,ATSI,OE,7572.458,True
7/16/2019 11:00:00 AM,7/16/2019 7:00:00 AM,RFC,WEST,ATSI,OE,8110.197,True
7/16/2019 12:00:00 PM,7/16/2019 8:00:00 AM,RFC,WEST,ATSI,OE,8533.547,True
7/16/2019 1:00:00 PM,7/16/2019 9:00:00 AM,RFC,WEST,ATSI,OE,9032.269,True
7/16/2019 2:00:00 PM,7/16/2019 10:00:00 AM,RFC,WEST,ATSI,OE,9548.206,True
7/16/2019 3:00:00 PM,7/16/2019 11:00:00 AM,RFC,WEST,ATSI,OE,9839.436,True
7/16/2019 4:00:00 PM,7/16/2019 12:00:00 PM,RFC,WEST,ATSI,OE,10019.952,True
7/16/2019 5:00:00 PM,7/16/2019 1:00:00 PM,RFC,WEST,ATSI,OE,10287.833,True
7/16/2019 6:00:00 PM,7/16/2019 2:00:00 PM,RFC,WEST,ATSI,OE,10447.867,True
7/16/2019 7:00:00 PM,7/16/2019 3:00:00 PM,RFC,WEST,ATSI,OE,10472.378,True
7/16/2019 8:00:00 PM,7/16/2019 4:00:00 PM,RFC,WEST,ATSI,OE,10503.499,True
7/16/2019 9:00:00 PM,7/16/2019 5:00:00 PM,RFC,WEST,ATSI,OE,10496.237,True
7/16/2019 10:00:00 PM,7/16/2019 6:00:00 PM,RFC,WEST,ATSI,OE,10442.700,True
7/16/2019 11:00:00 PM,7/16/2019 7:00:00 PM,RFC,WEST,ATSI,OE,10129.772,True
7/17/2019 12:00:00 AM,7/16/2019 8:00:00 PM,RFC,WEST,ATSI,OE,9720.310,True
7/17/2019 1:00:00 AM,7/16/2019 9:00:00 PM,RFC,WEST,ATSI,OE,9293.215,True
7/17/2019 2:00:00 AM,7/16/2019 10:00:00 PM,RFC,WEST,ATSI,OE,8630.001,True
7/17/2019 3:00:00 AM,7/16/2019 11:00:00 PM,RFC,WEST,ATSI,OE,7977.231,True
7/17/2019 4:00:00 AM,7/17/2019 12:00:00 AM,RFC,WEST,ATSI,OE,7454.572,True
7/17/2019 5:00:00 AM,7/17/2019 1:00:00 AM,RFC,WEST,ATSI,OE,7037.693,True
7/17/2019 6:00:00 AM,7/17/2019 2:00:00 AM,RFC,WEST,ATSI,OE,6910.895,True
7/17/2019 7:00:00 AM,7/17/2019 3:00:00 AM,RFC,WEST,ATSI,OE,6682.164,True
7/17/2019 8:00:00 AM,7/17/2019 4:00:00 AM,RFC,WEST,ATSI,OE,6711.629,True
7/17/2019 9:00:00 AM,7/17/2019 5:00:00 AM,RFC,WEST,ATSI,OE,6985.186,True
7/17/2019 10:00:00 AM,7/17/2019 6:00:00 AM,RFC,WEST,ATSI,OE,7349.759,True
7/17/2019 11:00:00 AM,7/17/2019 7:00:00 AM,RFC,WEST,ATSI,OE,7737.462,True
7/17/2019 12:00:00 PM,7/17/2019 8:00:00 AM,RFC,WEST,ATSI,OE,8167.535,True
7/17/2019 1:00:00 PM,7/17/2019 9:00:00 AM,RFC,WEST,ATSI,OE,8506.845,True
7/17/2019 2:00:00 PM,7/17/2019 10:00:00 AM,RFC,WEST,ATSI,OE,8789.774,True
7/17/2019 3:00:00 PM,7/17/2019 11:00:00 AM,RFC,WEST,ATSI,OE,9079.436,True
7/17/2019 4:00:00 PM,7/17/2019 12:00:00 PM,RFC,WEST,ATSI,OE,9324.370,True
7/17/2019 5:00:00 PM,7/17/2019 1:00:00 PM,RFC,WEST,ATSI,OE,9543.413,True
7/17/2019 6:00:00 PM,7/17/2019 2:00:00 PM,RFC,WEST,ATSI,OE,9612.839,True
7/17/2019 7:00:00 PM,7/17/2019 3:00:00 PM,RFC,WEST,ATSI,OE,9706.560,True
7/17/2019 8:00:00 PM,7/17/2019 4:00:00 PM,RFC,WEST,ATSI,OE,9920.275,True
7/17/2019 9:00:00 PM,7/17/2019 5:00:00 PM,RFC,WEST,ATSI,OE,10060.688,True
7/17/2019 10:00:00 PM,7/17/2019 6:00:00 PM,RFC,WEST,ATSI,OE,10325.392,True
7/17/2019 11:00:00 PM,7/17/2019 7:00:00 PM,RFC,WEST,ATSI,OE,10181.284,True
7/18/2019 12:00:00 AM,7/17/2019 8:00:00 PM,RFC,WEST,ATSI,OE,9769.710,True
7/18/2019 1:00:00 AM,7/17/2019 9:00:00 PM,RFC,WEST,ATSI,OE,9579.425,True
